t,x,y,z
32.4,-1216.0,150,269.51664254703326
32.5,-1215.0,150,269.55137481910276
32.6,-1214.0,150,269.5861070911722
32.7,-1213.0,150,269.62083936324166
32.8,-1212.0,150,269.65557163531116
32.9,-1211.0,150,269.6903039073806
33.0,-1210.0,150,269.72503617945006
33.1,-1209.0,150,269.75976845151956
33.2,-1208.0,150,269.794500723589
33.3,-1207.0,150,269.82923299565846
33.4,-1206.0,150,269.8639652677279
33.5,-1205.0,150,269.8986975397974
33.6,-1204.0,150,269.93342981186686
33.7,-1203.0,150,269.9681620839363
33.8,-1202.0,150,270.0028943560058
33.9,-1201.0,150,270.03762662807526
34.0,-1200.0,150,270.0723589001447
34.1,-1199.0,150,270.10709117221415
34.2,-1198.0,150,270.14182344428366
34.3,-1197.0,150,270.1765557163531
34.4,-1196.0,150,270.21128798842255
34.5,-1195.0,150,270.24602026049206
34.6,-1194.0,150,270.2807525325615
34.7,-1193.0,150,270.31548480463096
34.8,-1192.0,150,270.35021707670046
34.9,-1191.0,150,270.3849493487699
35.0,-1190.0,150,270.41968162083936
35.1,-1189.0,150,270.4544138929088
35.2,-1188.0,150,270.4891461649783
35.3,-1187.0,150,270.52387843704776
35.4,-1186.0,150,270.5586107091172
35.5,-1185.0,150,270.5933429811867
35.6,-1184.0,150,270.62807525325616
35.7,-1183.0,150,270.6628075253256
35.8,-1182.0,150,270.69753979739505
35.9,-1181.0,150,270.73227206946456
36.0,-1180.0,150,270.767004341534
36.1,-1179.0,150,270.80173661360345
36.2,-1178.0,150,270.83646888567296
36.3,-1177.0,150,270.8712011577424
36.4,-1176.0,150,270.90593342981185
36.5,-1175.0,150,270.94066570188136
36.6,-1174.0,150,270.9753979739508
36.7,-1173.0,150,271.01013024602025
36.8,-1172.0,150,271.0448625180897
36.9,-1171.0,150,271.0795947901592
37.0,-1170.0,150,271.11432706222865
37.1,-1169.0,150,271.1490593342981
37.2,-1168.0,150,271.1837916063676
37.3,-1167.0,150,271.21852387843705
37.4,-1166.0,150,271.2532561505065
37.5,-1165.0,150,271.28798842257595
37.6,-1164.0,150,271.32272069464545
37.7,-1163.0,150,271.3574529667149
37.8,-1162.0,150,271.39218523878435
37.9,-1161.0,150,271.42691751085385
38.0,-1160.0,150,271.4616497829233
38.1,-1159.0,150,271.49638205499275
38.2,-1158.0,150,271.53111432706226
38.3,-1157.0,150,271.5658465991317
38.4,-1156.0,150,271.60057887120115
38.5,-1155.0,150,271.6353111432706
38.6,-1154.0,150,271.6700434153401
38.7,-1153.0,150,271.70477568740955
38.8,-1152.0,150,271.739507959479
38.9,-1151.0,150,271.7742402315485
39.0,-1150.0,150,271.80897250361795
39.1,-1149.0,150,271.8437047756874
39.2,-1148.0,150,271.87843704775685
39.3,-1147.0,150,271.91316931982635
39.4,-1146.0,150,271.9479015918958
39.5,-1145.0,150,271.98263386396525
39.6,-1144.0,150,272.01736613603475
39.7,-1143.0,150,272.0520984081042
39.8,-1142.0,150,272.08683068017365
39.9,-1141.0,150,272.12156295224315
40.0,-1140.0,150,272.1562952243126
40.1,-1139.0,150,272.19102749638205
40.2,-1138.0,150,272.2257597684515
40.3,-1137.0,150,272.260492040521
40.4,-1136.0,150,272.29522431259045
40.5,-1135.0,150,272.3299565846599
40.6,-1134.0,150,272.3646888567294
40.7,-1133.0,150,272.39942112879885
40.8,-1132.0,150,272.4341534008683
40.9,-1131.0,150,272.46888567293774
41.0,-1130.0,150,272.50361794500725
41.1,-1129.0,150,272.5383502170767
41.2,-1128.0,150,272.57308248914615
41.3,-1127.0,150,272.60781476121565
41.4,-1126.0,150,272.6425470332851
41.5,-1125.0,150,272.67727930535455
41.6,-1124.0,150,272.71201157742405
41.7,-1123.0,150,272.7467438494935
41.8,-1122.0,150,272.78147612156295
41.9,-1121.0,150,272.8162083936324
42.0,-1120.0,150,272.8509406657019
42.1,-1119.0,150,272.88567293777135
42.2,-1118.0,150,272.9204052098408
42.3,-1117.0,150,272.9551374819103
42.4,-1116.0,150,272.98986975397975
42.5,-1115.0,150,273.0246020260492
42.6,-1114.0,150,273.05933429811864
42.7,-1113.0,150,273.09406657018815
42.8,-1112.0,150,273.1287988422576
42.9,-1111.0,150,273.16353111432704
43.0,-1110.0,150,273.19826338639655
43.1,-1109.0,150,273.232995658466
43.2,-1108.0,150,273.26772793053544
43.3,-1107.0,150,273.30246020260495
43.4,-1106.0,150,273.3371924746744
43.5,-1105.0,150,273.37192474674384
43.6,-1104.0,150,273.4066570188133
43.7,-1103.0,150,273.4413892908828
43.8,-1102.0,150,273.47612156295224
43.9,-1101.0,150,273.5108538350217
44.0,-1100.0,150,273.5455861070912
44.1,-1099.0,150,273.58031837916064
44.2,-1098.0,150,273.6150506512301
44.3,-1097.0,150,273.64978292329954
44.4,-1096.0,150,273.68451519536904
44.5,-1095.0,150,273.7192474674385
44.6,-1094.0,150,273.75397973950794
44.7,-1093.0,150,273.78871201157745
44.8,-1092.0,150,273.8234442836469
44.9,-1091.0,150,273.85817655571634
45.0,-1090.0,150,273.89290882778585
45.1,-1089.0,150,273.9276410998553
45.2,-1088.0,150,273.96237337192474
45.3,-1087.0,150,273.9971056439942
45.4,-1086.0,150,274.0318379160637
45.5,-1085.0,150,274.06657018813314
45.6,-1084.0,150,274.1013024602026
45.7,-1083.0,150,274.1360347322721
45.8,-1082.0,150,274.17076700434154
45.9,-1081.0,150,274.205499276411
46.0,-1080.0,150,274.24023154848044
46.1,-1079.0,150,274.27496382054994
46.2,-1078.0,150,274.3096960926194
46.3,-1077.0,150,274.34442836468884
46.4,-1076.0,150,274.37916063675834
46.5,-1075.0,150,274.4138929088278
46.6,-1074.0,150,274.44862518089724
46.7,-1073.0,150,274.48335745296674
46.8,-1072.0,150,274.5180897250362
46.9,-1071.0,150,274.55282199710564
47.0,-1070.0,150,274.5875542691751
47.1,-1069.0,150,274.6222865412446
47.2,-1068.0,150,274.65701881331404
47.3,-1067.0,150,274.6917510853835
47.4,-1066.0,150,274.726483357453
47.5,-1065.0,150,274.76121562952244
47.6,-1064.0,150,274.7959479015919
47.7,-1063.0,150,274.83068017366134
47.8,-1062.0,150,274.86541244573084
47.9,-1061.0,150,274.9001447178003
48.0,-1060.0,150,274.93487698986974
48.1,-1059.0,150,274.96960926193924
48.2,-1058.0,150,275.0043415340087
48.3,-1057.0,150,275.03907380607814
48.4,-1056.0,150,275.07380607814764
48.5,-1055.0,150,275.1085383502171
48.6,-1054.0,150,275.14327062228654
48.7,-1053.0,150,275.178002894356
48.8,-1052.0,150,275.2127351664255
48.9,-1051.0,150,275.24746743849494
49.0,-1050.0,150,275.2821997105644
49.1,-1049.0,150,275.3169319826339
49.2,-1048.0,150,275.35166425470334
49.3,-1047.0,150,275.3863965267728
49.4,-1046.0,150,275.42112879884223
49.5,-1045.0,150,275.45586107091174
49.6,-1044.0,150,275.4905933429812
49.7,-1043.0,150,275.52532561505063
49.8,-1042.0,150,275.56005788712014
49.9,-1041.0,150,275.5947901591896
50.0,-1040.0,150,275.62952243125903
50.1,-1039.0,150,275.6642547033285
50.2,-1038.0,150,275.698986975398
50.3,-1037.0,150,275.73371924746743
50.4,-1036.0,150,275.7684515195369
50.5,-1035.0,150,275.8031837916064
50.6,-1034.0,150,275.83791606367583
50.7,-1033.0,150,275.8726483357453
50.8,-1032.0,150,275.9073806078148
50.9,-1031.0,150,275.94211287988423
51.0,-1030.0,150,275.9768451519537
51.1,-1029.0,150,276.01157742402313
51.2,-1028.0,150,276.04630969609264
51.3,-1027.0,150,276.0810419681621
51.4,-1026.0,150,276.11577424023153
51.5,-1025.0,150,276.15050651230104
51.6,-1024.0,150,276.1852387843705
51.7,-1023.0,150,276.21997105643993
51.8,-1022.0,150,276.25470332850944
51.9,-1021.0,150,276.2894356005789
52.0,-1020.0,150,276.32416787264833
52.1,-1019.0,150,276.3589001447178
52.2,-1018.0,150,276.3936324167873
52.3,-1017.0,150,276.42836468885673
52.4,-1016.0,150,276.4630969609262
52.5,-1015.0,150,276.4978292329956
52.6,-1014.0,150,276.53256150506513
52.7,-1013.0,150,276.5672937771346
52.8,-1012.0,150,276.602026049204
52.9,-1011.0,150,276.63675832127353
53.0,-1010.0,150,276.671490593343
53.1,-1009.0,150,276.7062228654124
53.2,-1008.0,150,276.74095513748193
53.3,-1007.0,150,276.7756874095514
53.4,-1006.0,150,276.81041968162083
53.5,-1005.0,150,276.84515195369033
53.6,-1004.0,150,276.8798842257598
53.7,-1003.0,150,276.91461649782923
53.8,-1002.0,150,276.9493487698987
53.9,-1001.0,150,276.9840810419682
54.0,-1000.0,150,277.01881331403763
54.1,-999.0,150,277.0535455861071
54.2,-998.0,150,277.0882778581766
54.3,-997.0,150,277.12301013024603
54.4,-996.0,150,277.1577424023155
54.5,-995.0,150,277.1924746743849
54.6,-994.0,150,277.22720694645443
54.7,-993.0,150,277.2619392185239
54.8,-992.0,150,277.2966714905933
54.9,-991.0,150,277.33140376266283
55.0,-990.0,150,277.3661360347323
55.1,-989.0,150,277.4008683068017
55.2,-988.0,150,277.4356005788712
55.3,-987.0,150,277.4703328509407
55.4,-986.0,150,277.5050651230101
55.5,-985.0,150,277.5397973950796
55.6,-984.0,150,277.5745296671491
55.7,-983.0,150,277.6092619392185
55.8,-982.0,150,277.643994211288
55.9,-981.0,150,277.6787264833575
56.0,-980.0,150,277.7134587554269
56.1,-979.0,150,277.7481910274964
56.2,-978.0,150,277.7829232995658
56.3,-977.0,150,277.8176555716353
56.4,-976.0,150,277.8523878437048
56.5,-975.0,150,277.8871201157742
56.6,-974.0,150,277.9218523878437
56.7,-973.0,150,277.9565846599132
56.8,-972.0,150,277.9913169319826
56.9,-971.0,150,278.02604920405213
57.0,-970.0,150,278.0607814761216
57.1,-969.0,150,278.095513748191
57.2,-968.0,150,278.1302460202605
57.3,-967.0,150,278.16497829233
57.4,-966.0,150,278.1997105643994
57.5,-965.0,150,278.2344428364689
57.6,-964.0,150,278.2691751085383
57.7,-963.0,150,278.3039073806078
57.8,-962.0,150,278.3386396526773
57.9,-961.0,150,278.3733719247467
58.0,-960.0,150,278.4081041968162
58.1,-959.0,150,278.4428364688857
58.2,-958.0,150,278.4775687409551
58.3,-957.0,150,278.5123010130246
58.4,-956.0,150,278.5470332850941
58.5,-955.0,150,278.5817655571635
58.6,-954.0,150,278.61649782923297
58.7,-953.0,150,278.6512301013025
58.8,-952.0,150,278.6859623733719
58.9,-951.0,150,278.72069464544137
59.0,-950.0,150,278.7554269175109
59.1,-949.0,150,278.7901591895803
59.2,-948.0,150,278.82489146164977
59.3,-947.0,150,278.8596237337193
59.4,-946.0,150,278.8943560057887
59.5,-945.0,150,278.92908827785817
59.6,-944.0,150,278.9638205499276
59.7,-943.0,150,278.9985528219971
59.8,-942.0,150,279.03328509406657
59.9,-941.0,150,279.068017366136
60.0,-940.0,150,279.1027496382055
60.1,-939.0,150,279.13748191027497
60.2,-938.0,150,279.1722141823444
60.3,-937.0,150,279.20694645441387
60.4,-936.0,150,279.24167872648337
60.5,-935.0,150,279.2764109985528
60.6,-934.0,150,279.31114327062227
60.7,-933.0,150,279.3458755426918
60.8,-932.0,150,279.3806078147612
60.9,-931.0,150,279.41534008683067
61.0,-930.0,150,279.4500723589001
61.1,-929.0,150,279.4848046309696
61.2,-928.0,150,279.51953690303907
61.3,-927.0,150,279.5542691751085
61.4,-926.0,150,279.589001447178
61.5,-925.0,150,279.62373371924747
61.6,-924.0,150,279.6584659913169
61.7,-923.0,150,279.6931982633864
61.8,-922.0,150,279.72793053545587
61.9,-921.0,150,279.7626628075253
62.0,-920.0,150,279.79739507959476
62.1,-919.0,150,279.83212735166427
62.2,-918.0,150,279.8668596237337
62.3,-917.0,150,279.90159189580316
62.4,-916.0,150,279.93632416787267
62.5,-915.0,150,279.9710564399421
62.6,-914.0,150,280.00578871201157
62.7,-913.0,150,280.040520984081
62.8,-912.0,150,280.0752532561505
62.9,-911.0,150,280.10998552821997
63.0,-910.0,150,280.1447178002894
63.1,-909.0,150,280.1794500723589
63.2,-908.0,150,280.21418234442837
63.3,-907.0,150,280.2489146164978
63.4,-906.0,150,280.2836468885673
63.5,-905.0,150,280.31837916063677
63.6,-904.0,150,280.3531114327062
63.7,-903.0,150,280.38784370477566
63.8,-902.0,150,280.42257597684517
63.9,-901.0,150,280.4573082489146
64.0,-900.0,150,280.49204052098406
64.1,-899.0,150,280.52677279305357
64.2,-898.0,150,280.561505065123
64.3,-897.0,150,280.59623733719246
64.4,-896.0,150,280.6309696092619
64.5,-895.0,150,280.6657018813314
64.6,-894.0,150,280.70043415340086
64.7,-893.0,150,280.7351664254703
64.8,-892.0,150,280.7698986975398
64.9,-891.0,150,280.80463096960926
65.0,-890.0,150,280.8393632416787
65.1,-889.0,150,280.8740955137482
65.2,-888.0,150,280.90882778581766
65.3,-887.0,150,280.9435600578871
65.4,-886.0,150,280.97829232995656
65.5,-885.0,150,281.01302460202606
65.6,-884.0,150,281.0477568740955
65.7,-883.0,150,281.08248914616496
65.8,-882.0,150,281.11722141823446
65.9,-881.0,150,281.1519536903039
66.0,-880.0,150,281.18668596237336
66.1,-879.0,150,281.2214182344428
66.2,-878.0,150,281.2561505065123
66.3,-877.0,150,281.29088277858176
66.4,-876.0,150,281.3256150506512
66.5,-875.0,150,281.3603473227207
66.6,-874.0,150,281.39507959479016
66.7,-873.0,150,281.4298118668596
66.8,-872.0,150,281.4645441389291
66.9,-871.0,150,281.49927641099856
67.0,-870.0,150,281.534008683068
67.1,-869.0,150,281.56874095513746
67.2,-868.0,150,281.60347322720696
67.3,-867.0,150,281.6382054992764
67.4,-866.0,150,281.67293777134586
67.5,-865.0,150,281.70767004341536
67.6,-864.0,150,281.7424023154848
67.7,-863.0,150,281.77713458755426
67.8,-862.0,150,281.8118668596237
67.9,-861.0,150,281.8465991316932
68.0,-860.0,150,281.88133140376266
68.1,-859.0,150,281.9160636758321
68.2,-858.0,150,281.9507959479016
68.3,-857.0,150,281.98552821997106
68.4,-856.0,150,282.0202604920405
68.5,-855.0,150,282.05499276411
68.6,-854.0,150,282.08972503617946
68.7,-853.0,150,282.1244573082489
68.8,-852.0,150,282.15918958031835
68.9,-851.0,150,282.19392185238786
69.0,-850.0,150,282.2286541244573
69.1,-849.0,150,282.26338639652676
69.2,-848.0,150,282.29811866859626
69.3,-847.0,150,282.3328509406657
69.4,-846.0,150,282.36758321273516
69.5,-845.0,150,282.4023154848046
69.6,-844.0,150,282.4370477568741
69.7,-843.0,150,282.47178002894356
69.8,-842.0,150,282.506512301013
69.9,-841.0,150,282.5412445730825
70.0,-840.0,150,282.57597684515196
70.1,-839.0,150,282.6107091172214
70.2,-838.0,150,282.6454413892909
70.3,-837.0,150,282.68017366136036
70.4,-836.0,150,282.7149059334298
70.5,-835.0,150,282.74963820549925
70.6,-834.0,150,282.78437047756876
70.7,-833.0,150,282.8191027496382
70.8,-832.0,150,282.85383502170765
70.9,-831.0,150,282.88856729377716
71.0,-830.0,150,282.9232995658466
71.1,-829.0,150,282.95803183791605
71.2,-828.0,150,282.9927641099855
71.3,-827.0,150,283.027496382055
71.4,-826.0,150,283.06222865412445
71.5,-825.0,150,283.0969609261939
71.6,-824.0,150,283.1316931982634
71.7,-823.0,150,283.16642547033285
71.8,-822.0,150,283.2011577424023
71.9,-821.0,150,283.2358900144718
72.0,-820.0,150,283.27062228654125
72.1,-819.0,150,283.3053545586107
72.2,-818.0,150,283.34008683068015
